"mindex","n","predictors","rsquare","adjr","predrsq","cp","aic","sbic","sbc","msep","fpe","apc","hsp"
2441,6,"x[, 5] x[, 7] x[, 8] x[, 11] x[, 12] x[, 14]",0.689907474707875,0.686178907269492,0.672093918832142,96.2444848526875,3104.01254546646,1666.05026611068,3137.82483882076,13432.0875944159,26.9123227050811,0.318792515981684,0.0533034096963723
2442,6,"x[, 7] x[, 8] x[, 11] x[, 12] x[, 13] x[, 14]",0.68983167804531,0.686102199224211,0.67390979797465,96.3882708684318,3104.13621315118,1666.1708732632,3137.94850650548,13435.3708319269,26.9189009489165,0.31887043920392,0.0533164387771426
2443,6,"x[, 5] x[, 6] x[, 7] x[, 10] x[, 12] x[, 14]",0.68981526072202,0.686085584498236,0.673062065834594,96.4194144758839,3104.16299520838,1666.19699259237,3137.97528856268,13436.0819710435,26.9203257762383,0.318887317133475,0.0533192608358447
2444,6,"x[, 4] x[, 7] x[, 10] x[, 12] x[, 13] x[, 14]",0.68971716557924,0.685986309854742,0.674760792974529,96.6055006341259,3104.3229911365,1666.35302994327,3138.1352844908,13440.331098136,26.9288392614822,0.318988164444589,0.0533361229178311
2445,6,"x[, 4] x[, 7] x[, 8] x[, 12] x[, 13] x[, 14]",0.689620384902513,0.685888365482503,0.674633129812961,96.7890932546559,3104.48079357117,1666.50692900797,3138.29308692547,13444.5232873093,26.9372386667927,0.319087660410844,0.0533527590494419
2446,6,"x[, 3] x[, 7] x[, 8] x[, 12] x[, 13] x[, 14]",0.689614483330962,0.685882392950172,0.67448762654074,96.8002885161778,3104.49041458579,1666.51631206915,3138.30270794009,13444.778922062,26.9377508526246,0.319093727557548,0.0533537735011315
2447,6,"x[, 3] x[, 5] x[, 6] x[, 7] x[, 12] x[, 14]",0.689584038762418,0.685851582314671,0.673486701058831,96.8580417610293,3104.54004382233,1666.5647138967,3138.35233717663,13446.0976707518,26.9403930770785,0.319125026282324,0.0533590067756472
2448,6,"x[, 2] x[, 4] x[, 7] x[, 12] x[, 13] x[, 14]",0.689364010663019,0.685628908586823,0.673980698757077,97.2754343307524,3104.8985781538,1666.91438384283,3138.7108715081,13455.6284928881,26.9594888847237,0.319351227514772,0.0533968285448624
2449,6,"x[, 4] x[, 5] x[, 6] x[, 7] x[, 12] x[, 14]",0.689333624248514,0.685598156804609,0.673392144341898,97.3330772575863,3104.94807265637,1666.96265502269,3138.76036601067,13456.9447225551,26.9621260621024,0.319382466453932,0.0534020518229793
2450,6,"x[, 5] x[, 6] x[, 7] x[, 11] x[, 12] x[, 14]",0.689180970393252,0.685443667432049,0.672209517957313,97.622661111195,3105.19664760809,1667.20508749541,3139.00894096239,13463.5571359101,26.9753745911055,0.319539403182889,0.0534282922845354
2451,6,"x[, 2] x[, 3] x[, 7] x[, 12] x[, 13] x[, 14]",0.68909401224792,0.685355663697795,0.674459061674281,97.7876204224729,3105.33819192622,1667.34313517458,3139.15048528052,13467.3238485196,26.9829215181616,0.319628801035705,0.0534432399703679
2452,6,"x[, 4] x[, 5] x[, 7] x[, 11] x[, 12] x[, 14]",0.688805284972857,0.68506346475209,0.672049758515002,98.3353350989951,3105.80787797872,1667.80122369745,3139.62017133302,13479.8304706831,27.0079795926603,0.3199256288756,0.0534928707965824
2453,6,"x[, 4] x[, 6] x[, 7] x[, 12] x[, 13] x[, 14]",0.688791309398702,0.685049321134959,0.674562876842636,98.3618467164923,3105.83060163498,1667.8233864679,3139.64289498928,13480.4358420511,27.0091925053588,0.319939996550032,0.0534952731303833
2454,6,"x[, 2] x[, 7] x[, 11] x[, 12] x[, 13] x[, 14]",0.688770868727179,0.685028634683818,0.672798111480831,98.4006226021065,3105.8638354117,1667.8557999732,3139.676128766,13481.3212580737,27.0109665111909,0.31996101070733,0.0534987867832444
2455,6,"x[, 3] x[, 5] x[, 7] x[, 11] x[, 12] x[, 14]",0.688750157854611,0.685007674782723,0.671805522477767,98.4399110581975,3105.89750627279,1667.88863981684,3139.70979962709,13482.2183782291,27.0127639672421,0.319982302646462,0.0535023468823619
2456,6,"x[, 2] x[, 6] x[, 7] x[, 12] x[, 13] x[, 14]",0.688700520759691,0.684957440848986,0.673042346900185,98.5340724614867,3105.97819504465,1667.96733731254,3139.79048839895,13484.3684778043,27.0170718734562,0.320033332365287,0.053510879259607
2457,6,"x[, 4] x[, 5] x[, 7] x[, 8] x[, 12] x[, 14]",0.688681837166744,0.684938532603619,0.672055887454227,98.569515174909,3106.00856327515,1667.9969561642,3139.82085662945,13485.1777835327,27.0186933858812,0.320052540147215,0.0535140908791341
2458,6,"x[, 7] x[, 8] x[, 10] x[, 11] x[, 12] x[, 14]",0.688583001185995,0.684838508214283,0.673083910070019,98.7570067003045,3106.16918053192,1668.15361053609,3139.98147388622,13489.4590010488,27.0272711670009,0.320154149081332,0.0535310803075947
2459,6,"x[, 4] x[, 7] x[, 11] x[, 12] x[, 13] x[, 14]",0.688567812499017,0.684823136897803,0.673744130026239,98.7858195887749,3106.19385897987,1668.17768018175,3140.00615233417,13490.1169200803,27.0285893633845,0.320169763903816,0.0535336911696397
2460,6,"x[, 3] x[, 4] x[, 7] x[, 12] x[, 13] x[, 14]",0.688416552253707,0.684670057892028,0.674346195792888,99.0727597689599,3106.43955966955,1668.41732082369,3140.25185302385,13496.6689672883,27.0417169437104,0.320325267923544,0.0535596920763657
2461,6,"x[, 3] x[, 6] x[, 7] x[, 12] x[, 13] x[, 14]",0.688367085683367,0.684619996533267,0.67406317501907,99.1665976876894,3106.519885175,1668.49566564102,3140.3321785293,13498.811680355,27.0460100504302,0.320376122333533,0.0535681951412578
